date,temperature_2m,relative_humidity_2m,surface_pressure,cloud_cover,et0_fao_evapotranspiration,wind_speed_10m,shortwave_radiation,soil_temperature_0_to_7cm,soil_temperature_7_to_28cm,soil_temperature_28_to_100cm,soil_temperature_100_to_255cm,soil_moisture_0_to_7cm,soil_moisture_7_to_28cm,soil_moisture_28_to_100cm,soil_moisture_100_to_255cm,tmin,tmax,pr,pet
2019-12-08,6.974166625,85.5212177916667,967.415095,26.9583333333333,0.0427047364833333,4.15393477916667,95.125,6.2241666625,7.30749989583333,10.0491665833333,13.9220833333333,0.381541666666667,0.393958333333333,0.405666666666667,0.345166666666667,2.5700002,12.97,0,0.978327771513625
2019-12-09,7.93874989583333,75.4204679166667,966.105755833333,10.4583333333333,0.041823212425,5.55670073625,80.75,7.28041658333333,7.56791655416667,9.85958333333333,13.82833325,0.373833333333333,0.384875,0.402416666666667,0.346416666666667,4.0699997,13.47,0,0.962425228813582
2019-12-10,6.0220833,70.5417554583333,968.97882625,30.9166666666667,0.0447098051041667,4.5644212875,97.6666666666667,4.85541664166667,6.16791660416667,9.62208314583333,13.7324998125,0.3675,0.377625,0.399208333333333,0.3475,1.52,12.12,0,0.943353906909042
2019-12-11,6.13249993333333,84.570293375,963.53637625,74,0.0375233701666667,6.46647609166667,78.5416666666667,5.11791660833333,5.85333327083333,9.25958329166667,13.6304166666667,0.367,0.372916666666667,0.397041666666667,0.348333333333333,2.0700002,11.5199995,1.9,0.886682718643168
2019-12-12,5.67624997916667,81.9127929583333,957.086174166667,74.3333333333333,0.0395504965416667,11.91011965,64.9583333333333,6.29708329583333,6.47416662916667,9.03666654166667,13.5241664166667,0.369791666666667,0.370583333333333,0.395333333333333,0.349083333333333,1.42,9.87,0.8,0.796723432719912
2019-12-13,10.2033332916667,83.463604,948.6748025,47.8333333333333,0.0467412414270833,10.3498992416667,86.5833333333333,9.00124995416667,7.54708323333333,8.94708329166667,13.42,0.369333333333333,0.368166666666667,0.3935,0.35,5.17,17.02,0.8,1.1595451863115
2019-12-14,10.2054165708333,83.9644545,958.645245833333,34,0.04052282455125,5.8900017,80.4166666666667,9.33458320416667,8.51374985416667,9.082499875,13.3158331875,0.361458333333333,0.365791666666667,0.389375,0.350625,6.3199997,15.42,0,1.00574038719997
2019-12-15,8.5887499625,80.5355032083333,959.338488333333,33.9583333333333,0.0470510111875,7.71692309166667,93.5416666666667,7.87208332083333,8.0220832875,9.195,13.2137499166667,0.355625,0.363541666666667,0.386708333333333,0.351,4.17,14.72,0,1.02692443414161
2019-12-16,8.69291654166667,84.1292287916667,957.3019475,96.6666666666667,0.0275685966041667,4.5450281375,52.7083333333333,7.30541655833333,7.5574999125,9.18875,13.1179166666667,0.352083333333333,0.360833333333333,0.385541666666667,0.351458333333333,4.97,12.62,0,0.852121535916756
2019-12-17,11.2408332291667,85.157481875,955.782415,75.5416666666667,0.0413893892916667,5.67229698333333,83.5833333333333,9.84083333333333,8.82833314583333,9.25124991666667,13.024166375,0.350541666666667,0.358375,0.384416666666667,0.352,8.67,15.07,0.4,0.868324725963547
2019-12-18,10.5887499041667,85.059196,963.116591666667,69.9166666666667,0.0289251204583333,5.12854910833333,49.125,9.49916663333333,9.07624995833333,9.43041660416667,12.9408333333333,0.34775,0.356,0.383583333333333,0.352,7.8199997,15.17,0,0.917856590685564
2019-12-19,9.92416658333333,89.7750417083333,961.353520416667,85.3333333333333,0.029408864375,9.02640177916667,51.1666666666667,9.209583225,9.04916647916667,9.56791654166667,12.85125,0.347041666666667,0.354291666666667,0.382958333333333,0.352875,6.97,12.72,0.8,0.765615982613416
2019-12-20,12.4179165625,85.940977,948.3703725,87.4583333333333,0.0369912957475,18.2672188791667,56.875,11.29708325,10.1679166041667,9.75541658333333,12.7866663333333,0.403958333333333,0.37125,0.382,0.353,10.17,14.72,15.9,0.744908243336565
2019-12-21,11.8179165625,79.0131290833333,946.179858333333,16.9583333333333,0.0602553654583333,13.5671193541667,85.875,11.0970832083333,10.1804165833333,10.001249875,12.7095833333333,0.396416666666667,0.391458333333333,0.382,0.353,7.47,14.92,0.1,0.913877843710011
