date,temperature_2m,relative_humidity_2m,surface_pressure,cloud_cover,et0_fao_evapotranspiration,wind_speed_10m,shortwave_radiation,soil_temperature_0_to_7cm,soil_temperature_7_to_28cm,soil_temperature_28_to_100cm,soil_temperature_100_to_255cm,soil_moisture_0_to_7cm,soil_moisture_7_to_28cm,soil_moisture_28_to_100cm,soil_moisture_100_to_255cm,tmin,tmax,pr,pet
1993-01-01,-5.729083282,67.376276125,852.518119166667,14.5833333333333,0.0332114206833333,6.61879923333333,92.125,-0.5561666725,0.556333320833333,2.84799998333333,6.6730002,0.437083333333333,0.443958333333333,0.451,0.443,-10.127,1.523,0,0.536739398263764
1993-01-02,-7.44574980833333,64.7189759583333,850.344252916667,4.20833333333333,0.0296687844333333,5.20370950416667,95.7083333333333,-0.841583341666667,0.420916673333333,2.70633322916667,6.59591666666667,0.435,0.442166666666667,0.450875,0.44375,-12.327,-1.327,0,0.425886887258784
1993-01-03,-7.96658317083333,79.2951166666667,850.288562916667,19.8333333333333,0.0213117337283333,7.22233235416667,74.2083333333333,-0.79991668125,0.306333311666667,2.56675,6.51258345833333,0.433583333333333,0.440333333333333,0.450083333333333,0.444,-12.577,-4.5769997,0,0.30674581276557
1993-01-04,-8.78116655416667,58.179087,853.473712916667,31.9166666666667,0.0314336070291667,5.79630319166667,96.25,-1.51866667083333,0.131333330166667,2.43341655833333,6.43966684166667,0.432208333333333,0.439083333333333,0.450583333333333,0.444,-14.627,-1.627,0,0.41221911046483
1993-01-05,-3.68324987916667,42.31999325,860.88805125,0,0.0407045062625,3.61848892083333,99.5416666666667,-1.15199999791667,-0.0124166731666667,2.297999975,6.35216666666667,0.43175,0.437958333333333,0.450625,0.444,-9.526999,5.223,0,0.714210569469009
1993-01-06,-0.443666582916667,54.1530473333333,862.513702083333,9.91666666666667,0.0402886260416667,3.20904325833333,95.7916666666667,-0.897833339166667,-0.0749166575,2.1729999,6.27091679166667,0.434625,0.436375,0.45,0.444,-5.877,7.2730002,0,0.801816204457393
1993-01-07,2.01050004666667,68.201678,860.838852916667,69.5833333333333,0.0400445460666667,4.57432519166667,88.7083333333333,-0.660333344166667,-0.07699999,2.06258333333333,6.1917501875,0.442333333333333,0.436375,0.449291666666667,0.444,-2.627,9.273,0,0.876332022113521
1993-01-08,0.6459166825,80.9693279583333,860.28551125,32.625,0.03635672547875,6.538607075,94.5,-0.216583339166667,-0.06866666,1.96466660833333,6.10216666666667,0.445833333333333,0.439916666666667,0.449,0.444,-3.8270001,5.9230003,0,0.712349772929611
1993-01-09,-0.251999920833333,70.9098490833333,859.433105833333,26.3333333333333,0.039472370625,3.64962792916667,97.9166666666667,-0.464500007083333,-0.02700001,1.89383333333333,6.01883345,0.44675,0.443583333333333,0.448833333333333,0.444,-4.877,7.1730003,0,0.801492076802378
1993-01-10,0.841750004166667,66.358708,856.721207083333,48.5416666666667,0.0441731102916667,5.68760050833333,100.416666666667,-0.5707500075,-0.0103333393333333,1.83341674583333,5.935500175,0.448416666666667,0.447,0.449,0.444041666666667,-4.377,6.9230003,0,0.786763999222949
1993-01-11,3.78550005383333,59.9149959166667,853.429785833333,35.9166666666667,0.0422323700291667,4.69697850833333,82.75,0.183416667416667,0.12716666625,1.7855001,5.848,0.449791666666667,0.450083333333333,0.449583333333333,0.445,-0.127,11.023,0,0.959571032298632
1993-01-12,3.98341671041667,72.795755375,853.900635,8.54166666666667,0.042896992096675,4.51591368333333,91.3333333333333,0.79591665025,0.285500005416667,1.7730001,5.76258345833333,0.450041666666667,0.452041666666667,0.450375,0.445,-1.4269999,10.623,0,0.96837870505092
1993-01-13,3.40425003708333,74.8648837916667,857.129452083333,17.375,0.0465028126845833,5.9058793375,96.9166666666667,0.858416667666667,0.425083314583333,1.7730001,5.68341685416667,0.448291666666667,0.452291666666667,0.451791666666667,0.445,-2.377,11.373,0,1.03792289611103
1993-01-14,3.74175005166667,71.8874576666667,861.9345775,43.4583333333333,0.04132875525,3.45520815416667,92.125,1.7125833555,0.864666654166667,1.81675009166667,5.60008333333333,0.446291666666667,0.450583333333333,0.452416666666667,0.445,-0.227,9.123,0,0.860921164891939
1993-01-15,4.58550005833333,66.0655847916667,862.748889166667,37.875,0.0508122692266667,5.787331625,98.6666666666667,2.30425001083333,1.4542500125,1.90008331666667,5.53341680833333,0.444125,0.448166666666667,0.452666666666667,0.445,-0.527,11.073,0,1.00283201253884
1993-01-16,5.26050005,50.1704497916667,864.108964583333,6.95833333333333,0.0643922538791667,7.0086542125,99.2916666666667,2.80841671666667,2.14591665416667,2.06466664583333,5.45633343333333,0.442583333333333,0.447416666666667,0.454,0.445458333333333,1.173,11.773,0,1.01719938186025
1993-01-17,4.320916675,52.2854480833333,861.29943,4.45833333333333,0.0587378871520833,5.95767754166667,100.625,2.445916694,2.3000833125,2.25424989166667,5.39383345833333,0.438125,0.444083333333333,0.453916666666667,0.446,-0.977,10.573,0,0.997303989283031
1993-01-18,1.04591671625,60.7036066666667,859.660486666667,6.45833333333333,0.0415758694416667,2.47665344916667,95.375,0.0459166685,1.43758334791667,2.373,5.3355,0.43475,0.441708333333333,0.453166666666667,0.446,-4.927,8.023,0,0.912373955460798
1993-01-19,0.200083375,68.3643742916667,860.832024166667,11,0.0454026430833333,2.9092270375,108.75,-0.97908332375,0.516750004166667,2.31883333333333,5.27300016666667,0.432416666666667,0.438625,0.453,0.446,-4.627,7.7230005,0,0.899293628100709
