date,Qi_past,Qdiv_past,V_sqd,Qi_sqd,Qo_sqd,V_sau,Qi_sau,Qo_sau,Qin_calc_sau,Qout_calc_sau,Qin_calc_sqd,Qout_calc_sqd,T_Gola,P_Gola,E_Gola,T_Pasteral,P_Pasteral,E_Pasteral,T_Susqueda,P_Susqueda,E_Susqueda,T_Sau,P_Sau,E_Sau,T_Ripoll,P_Ripoll,E_Ripoll,Q_Gola,Q_Pasteral,Q_Susqueda,Q_Sau,Q_Ripoll
2012-04-17,10.425157,5.674157,217.987,9.954694,10.425157,117.809,11.660606,9.954694,9.8389532592592,9.954694,13.8163607037038,10.425157,8.94291655833333,0,2.99857514153125,8.94291655833333,0,2.99857514153125,1.06466674583333,0,2.25608889821359,1.06466674583333,0,2.25608889821359,1.06466674583333,0,2.25608889821359,4.27,4.751,13.8163607037038,9.8389532592592,6.108601919
2012-04-18,9.883444,5.105444,217.865,7.466259,9.883444,117.732,11.319121,7.466259,6.57505529629632,7.466259,8.47140696296313,9.883444,8.68874997916667,3.7,1.75341890960624,8.68874997916667,3.7,1.75341890960624,2.289666675,6.2,1.55976018975877,2.289666675,6.2,1.55976018975877,2.289666675,6.2,1.55976018975877,4.37,4.778,8.47140696296313,6.57505529629632,6.355322884
2012-04-19,10.102133,5.353133,217.865,8.093523,10.102133,117.693,12.198306,8.093523,7.64213411111109,8.093523,10.102133,10.102133,10.6637499333333,1.3,3.00024281003378,10.6637499333333,1.3,3.00024281003378,0.591750032666667,7.4,1.87242533257946,0.591750032666667,7.4,1.87242533257946,0.591750032666667,7.4,1.87242533257946,4.27,4.749,10.102133,7.64213411111109,6.290784847
2012-04-20,10.210472,5.436472,217.865,7.979198,10.210472,117.732,11.945802,7.979198,8.43058688888891,7.979198,10.210472,10.210472,11.1512501125,0.3,3.31643602410942,11.1512501125,0.3,3.31643602410942,2.22091667708333,0.9,2.2665273781198,2.22091667708333,0.9,2.2665273781198,2.22091667708333,0.9,2.2665273781198,4.28,4.774,10.210472,8.43058688888891,6.203465306
2012-04-21,9.853806,5.123806,217.072,0.337783,9.853806,118.408,11.678718,0.337783,8.1618570740741,0.337783000000001,0.675565259259185,9.853806,12.3595832375,0.3,3.42017247686139,12.3595832375,0.3,3.42017247686139,5.66466675416667,4,2.60901240823696,5.66466675416667,4,2.60901240823696,5.66466675416667,4,2.60901240823696,4.15,4.73,0.675565259259185,8.1618570740741,5.950739915
2012-04-22,9.864633,5.096633,216.584,3.423994,9.864633,118.748,11.089461,3.423994,7.35917918518522,3.423994,4.21648485185186,9.864633,9.84499997916667,0.7,1.78050625371124,9.84499997916667,0.7,1.78050625371124,3.85425003333333,10.9,1.30953167320486,3.85425003333333,10.9,1.30953167320486,3.85425003333333,10.9,1.30953167320486,4.17,4.768,4.21648485185186,7.35917918518522,5.946942471
2012-04-23,10.072356,5.311356,216.523,7.245149,10.072356,118.748,10.702924,7.245149,7.245149,7.245149,9.3663374814814,10.072356,11.784583175,0.3,2.89045854695499,11.784583175,0.3,2.89045854695499,5.21258348125,3.8,2.39952230499636,5.21258348125,3.8,2.39952230499636,5.21258348125,3.8,2.39952230499636,3.95,4.761,9.3663374814814,7.245149,5.806618391
2012-04-24,10.619403,5.846403,216.377,7.631034,10.619403,118.554,9.955,7.631034,5.3856636296296,7.631034,8.92958818518534,10.619403,10.1679166041667,5.4,3.09520245156853,10.1679166041667,5.4,3.09520245156853,2.35633335916667,4.4,2.01704583894649,2.35633335916667,4.4,2.01704583894649,2.35633335916667,4.4,2.01704583894649,3.97,4.773,8.92958818518534,5.3856636296296,5.950729964
2012-04-25,9.604977,4.830977,216.035,4.006723,9.604977,118.893,10.0957,4.006723,7.9303341111111,4.006723,5.64664366666652,9.604977,11.0533332791667,0.1,3.24338516585296,11.0533332791667,0.1,3.24338516585296,6.10633333791667,0,2.64697143878809,6.10633333791667,0,2.64697143878809,6.10633333791667,0,2.64697143878809,3.84,4.774,5.64664366666652,7.9303341111111,5.661293297
2012-04-26,11.533066,5.811066,215.547,4.779931,11.533066,119.029,10.03425,4.779931,6.35400507407402,4.779931,5.88491785185186,11.533066,14.8741666458333,0,3.47641671637348,14.8741666458333,0,3.47641671637348,10.2021667333333,0,2.89033907234255,10.2021667333333,0,2.89033907234255,10.2021667333333,0,2.89033907234255,4.66,5.722,5.88491785185186,6.35400507407402,5.739172254
2012-04-27,12.965563,5.997563,215.462,9.597548,12.965563,118.786,10.537389,9.597548,6.78504800000006,9.597548,11.9817667037036,12.965563,15.4095835416667,0,3.58525045532924,15.4095835416667,0,3.58525045532924,11.1292501416667,0.3,3.08540328749935,11.1292501416667,0.3,3.08540328749935,11.1292501416667,0.3,3.08540328749935,5.93,6.968,11.9817667037036,6.78504800000006,6.688200247
2012-04-28,11.15261,5.01761,215.181,6.109752,11.15261,118.903,11.443794,6.109752,7.46391866666672,6.109752,7.90029518518545,11.15261,14.5512501666667,6.5,2.98467539262386,14.5512501666667,6.5,2.98467539262386,9.93341680833333,6.9,2.51723527270451,9.93341680833333,6.9,2.51723527270451,9.93341680833333,6.9,2.51723527270451,5.13,6.135,7.90029518518545,7.46391866666672,7.349146189
2012-04-29,11.327952,5.248952,214.705,5.3596,11.327952,119.33,15.563357,5.3596,10.3017296296295,5.3596,5.81869274074075,11.327952,12.5845834583333,0.6,3.04792821156193,12.5845834583333,0.6,3.04792821156193,6.54383337083333,0.9,2.4540000295048,6.54383337083333,0.9,2.4540000295048,6.54383337083333,0.9,2.4540000295048,5.15,6.079,5.81869274074075,10.3017296296295,11.845507698
2012-04-30,11.576842,5.447842,214.754,7.931989,11.576842,120.206,18.528467,7.931989,18.0708778888889,7.931989,12.1439716296294,11.576842,11.2574998875,11.7,2.70866949212066,11.2574998875,11.7,2.70866949212066,4.4084167625,11.2,2.10216056873618,4.4084167625,11.2,2.10216056873618,4.4084167625,11.2,2.10216056873618,5.23,6.129,12.1439716296294,18.0708778888889,12.612920492
2012-05-01,11.645272,5.499272,214.097,3.247823,11.645272,121.773,22.399897,3.247823,21.384397074074,3.247823,4.04110533333354,11.645272,11.6075000791667,0.6,3.65038879250578,11.6075000791667,0.6,3.65038879250578,5.47091665833333,0.1,3.11127165987191,5.47091665833333,0.1,3.11127165987191,5.47091665833333,0.1,3.11127165987191,4.57,6.146,4.04110533333354,21.384397074074,12.554440377
2012-05-02,10.92971,4.80171,214.097,8.714409,10.92971,122.413,17.563943,8.714409,16.1218164074074,8.714409,10.92971,10.92971,12.8679168333333,0,3.67742369552831,12.8679168333333,0,3.67742369552831,7.09174999375,1.5,2.84489243316803,7.09174999375,1.5,2.84489243316803,7.09174999375,1.5,2.84489243316803,4.5,6.128,10.92971,16.1218164074074,11.279894656
2012-05-03,12.085638,5.956638,214.998,18.429781,12.085638,121.95,15.881869,18.429781,13.0709847037038,18.429781,22.5138787407405,12.085638,13.6533333958333,0,3.93163119849539,13.6533333958333,0,3.93163119849539,8.82716676666667,0.2,3.26211882406337,8.82716676666667,0.2,3.26211882406337,8.82716676666667,0.2,3.26211882406337,3.36,6.129,22.5138787407405,13.0709847037038,10.393306236
2012-05-04,12.045008,5.667008,216.157,20.783006,12.045008,121.086,15.3014,20.783006,10.783006,20.783006,25.4593598518521,12.045008,13.6991667083333,1.3,3.35693279605339,13.6991667083333,1.3,3.35693279605339,8.09800019583333,0.8,2.75216283968449,8.09800019583333,0.8,2.75216283968449,8.09800019583333,0.8,2.75216283968449,2.87,6.378,25.4593598518521,10.783006,9.854889944
2012-05-05,12.744047,5.515047,216.175,9.694702,12.744047,121.429,15.098939,9.694702,13.6646094074074,9.694702,12.9523803333333,12.744047,14.5700002083333,0,3.77413613771729,14.5700002083333,0,3.77413613771729,7.673000125,1,2.83808305753437,7.673000125,1,2.83808305753437,7.673000125,1,2.83808305753437,2.89,7.229,12.9523803333333,13.6646094074074,9.482194092
2012-05-06,12.468858,5.275858,216.157,9.550549,12.468858,121.822,16.280782,9.550549,14.0991601111111,9.550549,12.2605246666667,12.468858,13.305416625,8.9,3.25552696420226,13.305416625,8.9,3.25552696420226,6.4334167125,6,2.22225993089256,6.4334167125,6,2.22225993089256,6.4334167125,6,2.22225993089256,3.62,7.193,12.2605246666667,14.0991601111111,9.528327938
2012-05-07,12.775227,5.594227,216.34,12.446046,12.775227,122.019,16.25891,12.446046,14.7261385925926,12.446046,14.8932825555555,12.775227,14.0325000458333,0.1,3.9922377876257,14.0325000458333,0.1,3.9922377876257,8.0813335375,0.4,3.17430733672408,8.0813335375,0.4,3.17430733672408,8.0813335375,0.4,3.17430733672408,3.75,7.181,14.8932825555555,14.7261385925926,9.762425564
2012-05-08,12.967504,5.798504,216.279,9.428293,12.967504,122.314,15.24,9.428293,12.8426448518517,9.428293,12.2614854814814,12.967504,16.6075002916667,0.6,4.42074653222602,16.6075002916667,0.6,4.42074653222602,10.7813334458333,6.4,3.03745246479363,10.7813334458333,6.4,3.03745246479363,10.7813334458333,6.4,3.03745246479363,3.54,7.169,12.2614854814814,12.8426448518517,8.947454172
2012-05-09,12.825293,5.649293,216.584,12.720787,12.825293,122.215,15.123626,12.720787,11.5749536666668,12.720787,16.3553855925927,12.825293,16.401250125,0,3.96725855439083,16.401250125,0,3.96725855439083,12.2146667,0.2,3.4682198815014,12.2146667,0.2,3.4682198815014,12.2146667,0.2,3.4682198815014,3.76,7.176,16.3553855925927,11.5749536666668,9.296629672
2012-05-10,13.134749,5.943749,216.218,7.130791,13.134749,122.63,14.982048,7.130791,11.9340317407407,7.130791,8.89863788888873,13.134749,18.120000375,0,4.37505656223603,18.120000375,0,4.37505656223603,14.9104997916667,0,3.99832195447023,14.9104997916667,0,3.99832195447023,14.9104997916667,0,3.99832195447023,3.73,7.191,8.89863788888873,11.9340317407407,9.902808495
2012-05-11,13.427132,6.235132,216.096,10.088053,13.427132,122.807,15.219282,10.088053,12.1366641111112,10.088053,12.0150949629631,13.427132,19.4200001666667,0,5.03118385318489,19.4200001666667,0,5.03118385318489,16.3334164166667,1.1,4.40414568360455,16.3334164166667,1.1,4.40414568360455,16.3334164166667,1.1,4.40414568360455,3.67,7.192,12.0150949629631,12.1366641111112,10.48502002
2012-05-12,12.473957,5.284957,215.181,2.033594,12.473957,123.748,15.268324,2.033594,12.9247977037037,2.033594,1.88367922222231,12.473957,20.0283335416667,0,4.73998661257918,20.0283335416667,0,4.73998661257918,15.30008325,5.7,3.66667493925917,15.30008325,5.7,3.66667493925917,15.30008325,5.7,3.66667493925917,6.08,7.189,1.88367922222231,12.9247977037037,10.70481893
2012-05-13,13.141877,5.948877,215.12,10.181044,13.141877,123.947,15.947353,10.181044,12.4842847407407,10.181044,12.4358584814814,13.141877,17.353333625,20,3.08698971682832,17.353333625,20,3.08698971682832,12.1167501791667,9.8,3.3928133186884,12.1167501791667,9.8,3.3928133186884,12.1167501791667,9.8,3.3928133186884,3.5,7.193,12.4358584814814,12.4842847407407,10.860923696
2012-05-14,12.760491,5.549491,215.974,17.680515,12.760491,123.699,16.567606,17.680515,14.8101446296296,17.680515,22.6447502592591,12.760491,15.4366668541667,2.8,2.88668837335584,15.4366668541667,2.8,2.88668837335584,10.125083375,1.6,3.72696743301665,10.125083375,1.6,3.72696743301665,10.125083375,1.6,3.72696743301665,4.55,7.211,22.6447502592591,14.8101446296296,11.075124074
2012-05-15,13.252791,6.070791,216.035,11.544391,13.252791,123.847,16.308116,11.544391,13.2573539629629,11.544391,13.9588095185186,13.252791,14.8970835625,0.9,3.51518804342615,14.8970835625,0.9,3.51518804342615,9.100083425,0.9,3.50065018248896,9.100083425,0.9,3.50065018248896,9.100083425,0.9,3.50065018248896,4.11,7.182,13.9588095185186,13.2573539629629,10.810926704
2012-05-16,13.024028,5.859028,217.133,19.995375,13.024028,123.104,15.17356,19.995375,11.395837962963,19.995375,25.7323613333335,13.024028,13.092916625,0,3.29445572958803,13.092916625,0,3.29445572958803,8.1334167375,0,3.43172634408554,8.1334167375,0,3.43172634408554,8.1334167375,0,3.43172634408554,3.35,7.165,25.7323613333335,11.395837962963,9.595046802
2012-05-17,13.229559,6.029559,217.56,15.148134,13.229559,122.511,14.607097,15.148134,8.28470807407403,15.148134,18.1716886296295,13.229559,13.2533334166667,0,3.9126462463986,13.2533334166667,0,3.9126462463986,11.2146667333333,0.3,4.11843468495313,11.2146667333333,0.3,4.11843468495313,11.2146667333333,0.3,4.11843468495313,3.02,7.2,18.1716886296295,8.28470807407403,9.003631412
2012-05-18,13.207729,5.457729,218.231,16.049998,13.207729,122.019,14.732092,16.049998,10.3555535555557,16.049998,20.9739327037036,13.207729,14.7491670208333,1,3.23336253143007,14.7491670208333,1,3.23336253143007,11.3959169166667,1.1,2.90648951485841,11.3959169166667,1.1,2.90648951485841,11.3959169166667,1.1,2.90648951485841,2.85,7.75,20.9739327037036,10.3555535555557,8.915913602
2012-05-19,14.106199,5.243199,217.804,7.655517,14.106199,122.117,14.44767,7.655517,8.78977625925925,7.655517,9.16406937037046,14.106199,15.0345835208333,0,3.30499300386311,15.0345835208333,0,3.30499300386311,9.91675010416667,1.5,2.87227753005967,9.91675010416667,1.5,2.87227753005967,9.91675010416667,1.5,2.87227753005967,3.48,8.863,9.16406937037046,8.78977625925925,8.858199315
2012-05-20,14.358285,5.481285,217.682,9.193857,14.358285,122.561,15.606591,9.193857,14.3327458888889,9.193857,12.9462479629628,14.358285,13.4679166666667,20.4,3.20841113819544,13.4679166666667,20.4,3.20841113819544,6.72091679583333,24.6,2.32721380730725,6.72091679583333,24.6,2.32721380730725,6.72091679583333,24.6,2.32721380730725,6.84,8.877,12.9462479629628,14.3327458888889,9.571996067
2012-05-21,13.0903325,5.3203325,217.743,9.715596,NA,122.541,15.478988,9.715596,9.4841145185184,9.715596,16.2674158333332,15.5613973148146,12.9699998958333,5.3,3.5287996238548,12.9699998958333,5.3,3.5287996238548,5.2271668,6.5,2.19221525107278,5.2271668,6.5,2.19221525107278,5.2271668,6.5,2.19221525107278,12.47,7.77,16.2674158333332,9.4841145185184,10.163850122
2012-05-22,11.82238,5.05838,218.414,15.244366,11.82238,122.166,14.92813,15.244366,10.9040882222222,15.244366,19.5885837037036,11.82238,15.6095835416667,0,4.37697942589831,15.6095835416667,0,4.37697942589831,7.81466681666667,3,2.70866667333356,7.81466681666667,3,2.70866667333356,7.81466681666667,3,2.70866667333356,12.3,6.764,19.5885837037036,10.9040882222222,9.046756131
2012-05-23,12.366433,5.955433,218.597,11.750039,12.366433,122.019,14.390561,11.750039,10.0486501111112,11.750039,14.4844885555558,12.366433,18.3262504166667,0,4.64574724088481,18.3262504166667,0,4.64574724088481,12.2792499458333,0,3.81951080131993,12.2792499458333,0,3.81951080131993,12.2792499458333,0,3.81951080131993,11.1,6.411,14.4844885555558,10.0486501111112,8.54618572
2012-05-24,12.714188,6.360188,218.292,7.258097,12.714188,122.215,14.206439,7.258097,9.5266155185185,7.258097,9.18409540740733,12.714188,18.974167,0,4.72960716883628,18.974167,0,4.72960716883628,13.5584164583333,2.1,3.66235267333327,13.5584164583333,2.1,3.66235267333327,13.5584164583333,2.1,3.66235267333327,9.91,6.354,9.18409540740733,9.5266155185185,8.327096737
2012-05-25,13.496433,7.319433,217.865,7.638664,13.496433,122.265,14.121623,7.638664,8.21736770370367,7.638664,8.55430337037046,13.496433,19.7929172083333,0,5.02925810223156,19.7929172083333,0,5.02925810223156,13.9792497083333,10.2,3.89472947819427,13.9792497083333,10.2,3.89472947819427,13.9792497083333,10.2,3.89472947819427,8.75,6.177,8.55430337037046,8.21736770370367,8.393129977
2012-05-26,12.873978,7.262978,217.682,8.230144,12.873978,122.413,14.084375,8.230144,9.94310696296292,8.230144,10.7559224444442,12.873978,19.0366672708333,0,4.38639018982327,19.0366672708333,0,4.38639018982327,13.0792502083333,9.4,3.42552313433134,13.0792502083333,9.4,3.42552313433134,13.0792502083333,9.4,3.42552313433134,7.72,5.611,10.7559224444442,9.94310696296292,8.514987848
2012-05-27,10.534228,4.884228,216.706,0.021595,10.534228,123.203,13.77058,0.021595,9.16511351851859,0.0215949999999996,6.46117459259256,17.7574708888888,19.1116670625,0,4.03845201612994,19.1116670625,0,4.03845201612994,12.9959166666667,18.9,3.27831648886948,12.9959166666667,18.9,3.27831648886948,12.9959166666667,18.9,3.27831648886948,6.84,5.65,6.46117459259256,9.16511351851859,9.202140666
2012-05-28,12.050686,6.426686,215.852,1.083213,12.050686,124.395,15.43984,1.083213,14.8795092962962,1.083213,2.16642674074092,12.050686,18.5595837708333,5.9,4.33007469504007,18.5595837708333,5.9,4.33007469504007,12.1167501666667,8,3.30122223753466,12.1167501666667,8,3.30122223753466,12.1167501666667,8,3.30122223753466,6.08,5.624,2.16642674074092,14.8795092962962,11.933263816
2012-05-29,12.630003,6.769003,215.205,4.346966,12.630003,125.345,15.342336,4.346966,15.3423363703704,4.346966,5.14157707407417,12.630003,19.090833875,0.3,4.97623242241314,19.090833875,0.3,4.97623242241314,12.6271667208333,3.1,3.99257041789139,12.6271667208333,3.1,3.99257041789139,12.6271667208333,3.1,3.99257041789139,6.84,5.861,5.14157707407417,15.3423363703704,11.137151865
2012-05-30,12.2182,6.0972,214.274,0.721368,12.2182,126.505,14.147294,0.721368,14.1472939259259,0.721368,1.4427370370369,12.2182,19.9200002291667,0.6,5.10721200448663,19.9200002291667,0.6,5.10721200448663,13.2438332916667,4.3,3.67455158869556,13.2438332916667,4.3,3.67455158869556,13.2438332916667,4.3,3.67455158869556,6.08,6.121,1.4427370370369,14.1472939259259,11.221319689
2012-05-31,12.44570334375,6.35270334375,213.684,0.021537,NA,127.674,13.551629,0.021537,13.5516295925927,0.0215370000000004,1.44382255671283,8.27252626041657,20.6595838125,0,5.09388891945448,20.6595838125,0,5.09388891945448,14.1896666666667,5.3,3.94875903520867,14.1896666666667,5.3,3.94875903520867,14.1896666666667,5.3,3.94875903520867,6.08,6.093,1.44382255671283,13.5516295925927,12.346352935
2012-06-01,12.6732066875,6.5582066875,212.427,0.021593,NA,128.904,14.257704,0.021593,14.257704111111,0.0215929999999993,1.44490807638875,15.9935191874999,21.1012502708333,0,5.33185359897263,21.1012502708333,0,5.33185359897263,16.304249875,0.2,4.38887434134502,16.304249875,0.2,4.38887434134502,16.304249875,0.2,4.38887434134502,6.08,6.115,1.44490807638875,14.257704111111,10.683146472
2012-06-02,12.90071003125,6.77671003125,211.973,9.227307,NA,129.228,12.977307,9.227307,12.9773070000001,9.227307,1.44599359606468,6.70062322569406,21.2075005208333,0,5.18319859730865,21.2075005208333,0,5.18319859730865,16.4625830416667,10.4,4.24725687986856,16.4625830416667,10.4,4.24725687986856,16.4625830416667,10.4,4.24725687986856,6.08,6.124,1.44599359606468,12.9773070000001,9.991001673
2012-06-03,13.128213375,6.978213375,212.103,9.131869,NA,129.409,11.226776,9.131869,11.2267764074072,9.131869,1.50462962962958,0,18.7366670833333,10.1,4.35425095193071,18.7366670833333,10.1,4.35425095193071,12.0542500833333,19.8,2.89491069550057,12.0542500833333,19.8,2.89491069550057,12.0542500833333,19.8,2.89491069550057,6.08,6.15,1.50462962962958,11.2267764074072,10.481886556
2012-06-04,13.35571671875,7.15871671875,211.513,2.714962,NA,130.506,15.411722,2.714962,15.4117212592594,2.714962,1.44816463541652,8.27686833912027,17.90958375,3.6,3.80719130692828,17.90958375,3.6,3.80719130692828,11.8834168,0.4,3.68005539839212,11.8834168,0.4,3.68005539839212,11.8834168,0.4,3.68005539839212,6.84,6.197,1.44816463541652,15.4117212592594,11.577390309
2012-06-05,13.5832200625,7.0422200625,210.439,0.021537,NA,131.651,13.273852,0.021537,13.2738518148149,0.0215370000000004,1.44925015509245,13.8798057106481,19.6908336875,0,4.96099456440816,19.6908336875,0,4.96099456440816,14.4459165416667,0,4.41137411978639,14.4459165416667,0,4.41137411978639,14.4459165416667,0,4.41137411978639,5.42,6.541,1.44925015509245,13.2738518148149,10.033327289
2012-06-06,13.81072340625,7.27872340625,209.306,0.021612,NA,132.592,10.912816,0.021612,10.9128157037037,0.0216119999999993,1.45033567476837,14.5637616006941,20.3533339375,0.5,5.00262844618482,20.3533339375,0.5,5.00262844618482,15.28341625,1.2,3.8857876769658,15.28341625,1.2,3.8857876769658,15.28341625,1.2,3.8857876769658,3.37,6.532,1.45033567476837,10.9128157037037,9.336263788
2012-06-07,14.03822675,7.05922675,208.381,0.021688,NA,133.485,10.357336,0.021688,10.3573361481482,0.0216879999999993,1.4514211944443,12.1574397129629,20.9908338541667,0,4.853370453959,20.9908338541667,0,4.853370453959,17.081333,0.9,4.14194816338726,17.081333,0.9,4.14194816338726,17.081333,0.9,4.14194816338726,2.98,6.979,1.4514211944443,10.3573361481482,8.798966584
2012-06-08,14.26573009375,6.74773009375,207.292,5.176627,NA,134.065,11.88959,5.176627,11.8895899629628,5.176627,1.45250671412022,14.0566733807869,20.2054172083333,0.3,4.27370457577039,20.2054172083333,0.3,4.27370457577039,12.0792502083333,3.3,2.86886211591516,12.0792502083333,3.3,2.86886211591516,12.0792502083333,3.3,2.86886211591516,2.65,7.518,1.45250671412022,11.8895899629628,8.529557066
2012-06-09,14.4932334375,6.4482334375,206.203,1.154357,NA,134.487,6.038617,1.154357,6.03861625925922,1.154357,1.45359223379614,14.0577589004628,18.9408335208333,0,4.2566866783079,18.9408335208333,0,4.2566866783079,11.78550025,0.2,3.49703677223355,11.78550025,0.2,3.49703677223355,11.78550025,0.2,3.49703677223355,1.49,8.045,1.45359223379614,6.03861625925922,8.070708356
2012-06-10,14.72073678125,6.23673678125,205.378,3.511113,NA,134.805,7.191668,3.511113,7.1916685555557,3.511113,1.45467775347207,11.0032888645834,20.305417,1.4,4.94079924882834,20.305417,1.4,4.94079924882834,13.29175,5.4,3.56203676506172,13.29175,5.4,3.56203676506172,13.29175,5.4,3.56203676506172,1.71,8.484,1.45467775347207,7.1916685555557,7.68210921
2012-06-11,14.948240125,5.296240125,204.015,0.021633,NA,135.441,7.382745,0.021633,7.38274411111106,0.0216329999999996,1.45576327314799,17.231226236111,17.6512503541667,2.7,3.5218759786441,17.6512503541667,2.7,3.5218759786441,11.2063334833333,27.4,3.26673208723212,11.2063334833333,27.4,3.26673208723212,11.2063334833333,27.4,3.26673208723212,2.98,9.652,1.45576327314799,7.38274411111106,7.386037665
2012-06-12,15.17574346875,4.39274346875,202.325,0.021527,NA,136.08,7.417361,0.021527,7.41736033333345,0.0215269999999999,1.45684879282392,21.0170339780091,16.0366666458333,12.3,3.9950356307729,16.0366666458333,12.3,3.9950356307729,8.68758340833333,5.7,3.26559743270605,8.68758340833333,5.7,3.26559743270605,8.68758340833333,5.7,3.26559743270605,3.82,10.783,1.45684879282392,7.41736033333345,7.528818545
2012-06-13,15.4032468125,4.5412468125,200.771,0.135234,NA,136.721,7.554215,0.135234,7.55421548148138,0.135234,1.45793431249984,19.444045423611,15.7095838333333,2.8,3.69804503212822,15.7095838333333,2.8,3.69804503212822,9.50008341666667,1.5,3.39091005446908,9.50008341666667,1.5,3.39091005446908,9.50008341666667,1.5,3.39091005446908,4.84,10.862,1.45793431249984,7.55421548148138,7.625100352
2012-06-14,15.63075015625,4.85475015625,199.384,0.02155,NA,137.364,7.46368,0.02155,7.46367962962964,0.0215500000000004,1.45901983217577,17.5122605729165,18.2200004166667,0,4.52792867244898,18.2200004166667,0,4.52792867244898,14.0292498333333,0,4.39320727577147,14.0292498333333,0,4.39320727577147,14.0292498333333,0,4.39320727577147,3.82,10.776,1.45901983217577,7.46367962962964,6.84949922
2012-06-15,15.8582535,4.1242535,197.719,0.02163,NA,137.847,5.611908,0.02163,5.61190777777783,0.02163,1.46010535185169,20.7309386851849,19.5762502291667,0,4.83683946200522,19.5762502291667,0,4.83683946200522,16.2250830833333,0,4.47098635044138,16.2250830833333,0,4.47098635044138,16.2250830833333,0,4.47098635044138,3.37,11.734,1.46010535185169,5.61190777777783,6.333805425
2012-06-16,16.08575684375,2.33075684375,195.775,0.021684,NA,138.386,6.26011,0.021684,6.26010992592578,0.0216839999999996,1.46119087152761,23.9611908715275,20.745000375,0,5.28704367888755,20.745000375,0,5.28704367888755,17.285499875,0,4.64518026653247,17.285499875,0,4.64518026653247,17.285499875,0,4.64518026653247,3.82,13.755,1.46119087152761,6.26010992592578,6.13983457
2012-06-17,16.3132601875,2.6432601875,194.048,0.021711,NA,138.872,5.646711,0.021711,5.64671100000021,0.0217109999999998,1.46227639120354,21.4507023171295,20.5991672291667,0,5.11858249463338,20.5991672291667,0,5.11858249463338,16.4354996666667,0.5,4.31472173019107,16.4354996666667,0.5,4.31472173019107,16.4354996666667,0.5,4.31472173019107,4.84,13.67,1.46227639120354,5.64671100000021,5.756404471
2012-06-18,16.54076353125,2.84376353125,193.134,17.622242,NA,138.602,14.497242,17.622242,14.4972419999999,17.622242,1.46336191087946,12.0420656145833,21.1325004583333,0,4.61260044415987,21.1325004583333,0,4.61260044415987,15.8209167083333,8.7,3.1517994270332,15.8209167083333,8.7,3.1517994270332,15.8209167083333,8.7,3.1517994270332,4.84,13.697,1.46336191087946,14.4972419999999,5.550995505
2012-06-19,16.768266875,3.113266875,192.434,8.219095,NA,138.279,4.480669,8.219095,4.48066907407399,8.219095,1.46444743055539,9.56629928240711,21.1283340833333,0,4.50112208627483,21.1283340833333,0,4.50112208627483,15.5125829166667,6.8,3.16113099613167,15.5125829166667,6.8,3.16113099613167,15.5125829166667,6.8,3.16113099613167,4.84,13.655,1.46444743055539,4.48066907407399,5.530167205
2012-06-20,16.99577021875,3.37477021875,191.532,11.396919,NA,137.578,3.283493,11.396919,3.28349307407415,11.396919,1.46553295023131,11.905347765046,22.6491670833333,0.5,5.41977424116527,22.6491670833333,0.5,5.41977424116527,16.9938329583333,7,4.10209604104275,16.9938329583333,7,4.10209604104275,16.9938329583333,7,4.10209604104275,4.84,13.621,1.46553295023131,3.28349307407415,5.461048106
2012-06-21,17.2232735625,3.5872735625,189.858,0.021735,NA,138.009,5.010161,0.021735,5.01016092592573,0.0217349999999996,1.46661846990723,20.8416184699073,24.2575005,0,6.14786714862047,24.2575005,0,6.14786714862047,16.5750831666667,1.9,4.78688426259545,16.5750831666667,1.9,4.78688426259545,16.5750831666667,1.9,4.78688426259545,4.84,13.636,1.46661846990723,5.01016092592573,5.192337632
2012-06-22,17.45077690625,3.53577690625,188.707,4.677169,NA,137.793,2.177169,4.677169,2.17716900000023,4.677169,1.46770398958316,14.7894632488425,22.24500075,0.1,4.78583163084991,22.24500075,0.1,4.78583163084991,14.7125831666667,0.8,3.93855597077231,14.7125831666667,0.8,3.93855597077231,14.7125831666667,0.8,3.93855597077231,3.37,13.915,1.46770398958316,2.17716900000023,4.919940736
2012-06-23,17.67828025,3.11528025,187.128,3.995616,NA,137.74,3.38219,3.995616,3.38219007407411,3.995616,1.46878950925908,19.7442524722221,21.3991672083333,0,5.14740617697466,21.3991672083333,0,5.14740617697466,15.3063331666667,5.8,4.27882962220461,15.3063331666667,5.8,4.27882962220461,15.3063331666667,5.8,4.27882962220461,3.37,14.563,1.46878950925908,3.38219007407411,4.828764064
2012-06-24,17.90578359375,3.35178359375,185.44,0.021721,NA,138.063,3.760147,0.021721,3.76014692592568,0.0217209999999999,1.46987502893501,21.0069120659719,22.4512504583333,0,5.49265083426348,22.4512504583333,0,5.49265083426348,16.5875829166667,1.5,4.30372820484902,16.5875829166667,1.5,4.30372820484902,16.5875829166667,1.5,4.30372820484902,4.84,14.554,1.46987502893501,3.76014692592568,4.576899329
