date,value
2008/08/19,1.8974
2008/08/20,1.5518
2008/08/21,1.3094
2008/08/22,1.4362
2008/08/23,6.9878
2008/08/24,3.307
2008/08/25,3.3749
2008/08/26,2.9489
2008/08/27,2.5474
2008/08/28,2.4347
2008/08/29,1.7977
2008/08/30,1.4544
2008/08/31,1.6661
2008/09/01,2.0415
2008/09/02,3.9389
2008/09/03,2.0815
2008/09/04,1.6282
2008/09/05,1.4548
2008/09/06,1.4649
2008/09/07,1.6531
2008/09/08,1.275197917
2008/09/09,1.6705
2008/09/10,1.7156
2008/09/11,1.805
2008/09/12,1.9843
2008/09/13,2.1307
2008/09/14,2.2785
2008/09/15,2.2855
2008/09/16,2.0592
2008/09/17,1.8193
2008/09/18,1.5136
2008/09/19,1.4403
2008/09/20,1.5845
2008/09/21,1.5236
2008/09/22,1.48
2008/09/23,1.3627
2008/09/24,1.2376
2008/09/25,1.2123
2008/09/26,1.1972
2008/09/27,1.2467
2008/09/28,1.2453
2008/09/29,1.2699
2008/09/30,1.2752
2008/10/01,1.2233
2008/10/02,1.1878
2008/10/03,1.1627
2008/10/04,1.1883
2008/10/05,1.3364
2008/10/06,1.4355
2008/10/07,1.5096
2008/10/08,2.769354167
2008/10/09,2.0553
2008/10/10,1.9772
2008/10/11,2.0033
2008/10/12,2.131
2008/10/13,2.2484
2008/10/14,2.1576
2008/10/15,2.2946
2008/10/16,2.3157
2008/10/17,2.3563
2008/10/18,2.3809
2008/10/19,2.9766
2008/10/20,2.5598
2008/10/21,2.5515
2008/10/22,2.3095
2008/10/23,2.1435
2008/10/24,2.2481
2008/10/25,2.4322
2008/10/26,2.3615
2008/10/27,2.2436
2008/10/28,2.189
2008/10/29,2.7334
2008/10/30,2.5896
2008/10/31,2.7694
2008/11/01,3.7122
2008/11/02,6.1133
2008/11/03,16.7882
2008/11/04,9.0152
2008/11/05,4.451
2008/11/06,3.7152
2008/11/07,3.4063
2008/11/08,2.630118056
2008/11/09,2.6352
2008/11/10,2.5499
2008/11/11,2.4711
2008/11/12,2.4226
2008/11/13,2.6972
2008/11/14,2.5488
2008/11/15,2.6837
2008/11/16,2.5719
2008/11/17,2.6275
2008/11/18,2.6334
2008/11/19,2.6974
2008/11/20,2.6709
2008/11/21,2.6941
2008/11/22,2.6639
2008/11/23,2.6526
2008/11/24,2.7117
2008/11/25,2.7003
2008/11/26,2.5769
2008/11/27,2.6384
2008/11/28,2.7219
2008/11/29,2.7072
2008/11/30,2.6301
2008/12/01,2.5927
2008/12/02,2.6253
2008/12/03,2.6341
2008/12/04,2.5659
2008/12/05,2.5209
2008/12/06,2.4538
2008/12/07,2.3418
2008/12/08,24.01783681
2008/12/09,2.8876
2008/12/10,3.0279
2008/12/11,2.6993
2008/12/12,2.6309
2008/12/13,2.5747
2008/12/14,2.7115
2008/12/15,3.08
2008/12/16,2.7544
2008/12/17,3.3878
2008/12/18,3.9709
2008/12/19,5.6412
2008/12/20,6.0961
2008/12/21,5.7015
2008/12/22,5.5964
2008/12/23,5.5226
2008/12/24,5.3704
2008/12/25,4.8076
2008/12/26,9.0432
2008/12/27,116.106
2008/12/28,118.6882
2008/12/29,66.152
2008/12/30,31.372
2008/12/31,24.0178
2009/01/01,21.3125
2009/01/02,19.1519
2009/01/03,17.2038
2009/01/04,15.5415
2009/01/05,14.2287
2009/01/06,14.0601
2009/01/07,13.4914
2009/01/08,12.6597
2009/01/09,9.288982639
2009/01/10,14.4604
2009/01/11,17.6201
2009/01/12,16.5532
2009/01/13,14.9682
2009/01/14,14.254
2009/01/15,13.5869
2009/01/16,13.4087
2009/01/17,12.9055
2009/01/18,12.3988
2009/01/19,12.3651
2009/01/20,11.0391
2009/01/21,9.4322
2009/01/22,9.0698
2009/01/23,9.2642
2009/01/24,8.3103
2009/01/25,7.9342
2009/01/26,8.236
2009/01/27,8.4434
2009/01/28,8.61
2009/01/29,8.186
2009/01/30,7.9608
2009/01/31,9.289
