date,value
2021/03/13,11.234582045
2021/03/14,10.140538086
2021/03/15,9.352996825
2021/03/16,9.147236036
2021/03/17,8.816473602
2021/03/18,9.242702238
2021/03/19,8.78674583
2021/03/20,8.192351063
2021/03/21,7.801914741
2021/03/22,7.711524586
2021/03/23,7.453963422
2021/03/24,7.228959354
2021/03/25,7.131870047
2021/03/26,7.057151024
2021/03/27,7.00036102
2021/03/28,6.811751791
2021/03/29,6.858798139
2021/03/30,6.842876124
2021/03/31,7.126156495
2021/04/01,7.202912991
2021/04/02,7.192758655
2021/04/03,7.144697446
2021/04/04,7.160273579
2021/04/05,7.013617038
2021/04/06,6.827143826
2021/04/07,6.730199364
2021/04/08,6.53267902
2021/04/09,6.320208287
2021/04/10,6.555238601
2021/04/11,7.398214719
2021/04/12,9.550886496
2021/04/13,7.94080762
2021/04/14,6.97140105
2021/04/15,6.465177083
2021/04/16,7.120138057
2021/04/17,6.888201184
2021/04/18,6.32738489
2021/04/19,6.151288136
2021/04/20,5.772425937
2021/04/21,5.954684294
2021/04/22,6.002031213
2021/04/23,5.876500938
2021/04/24,5.704364377
2021/04/25,5.521217348
2021/04/26,6.089830944
2021/04/27,6.955521522
2021/04/28,6.409396998
2021/04/29,13.588555658
2021/04/30,43.355328048
2021/05/01,58.472549367
2021/05/02,55.682020473
2021/05/03,31.9286048
2021/05/04,23.096205892
2021/05/05,18.665648054
2021/05/06,15.931687894
2021/05/07,14.629329307
2021/05/08,14.150421239
2021/05/09,13.272638596
2021/05/10,14.508167274
2021/05/11,12.856599272
2021/05/12,12.328249238
2021/05/13,10.944692178
2021/05/14,10.317125533
2021/05/15,9.658912167
2021/05/16,9.216356845
2021/05/17,9.392217453
2021/05/18,9.07947526
2021/05/19,8.689121336
2021/05/20,8.412558111
2021/05/21,8.301802913
2021/05/22,7.949791916
2021/05/23,7.757449123
2021/05/24,7.729598901
2021/05/25,7.397424667
2021/05/26,7.31400162
2021/05/27,7.090851698
2021/05/28,7.373752029
2021/05/29,6.945213189
2021/05/30,9.913575817
2021/05/31,17.897926257
2021/06/01,11.533226214
2021/06/02,11.130345696
2021/06/03,12.606811595
2021/06/04,10.907207293
2021/06/05,9.798885482
2021/06/06,10.613473379
2021/06/07,9.570387126
2021/06/08,11.012910618
2021/06/09,10.457743532
2021/06/10,10.198943889
2021/06/11,10.768415826
2021/06/12,13.44144635
2021/06/13,10.165328661
2021/06/14,9.171111643
2021/06/15,8.959671728
2021/06/16,8.65594342
2021/06/17,8.359079502
2021/06/18,11.593545957
2021/06/19,10.036429892
2021/06/20,10.817393908
2021/06/21,15.115791627
2021/06/22,11.933813913
2021/06/23,11.630962092
2021/06/24,10.319808425
2021/06/25,9.418202495
2021/06/26,8.871128241
2021/06/27,8.496338212
2021/06/28,8.036747993
2021/06/29,7.892823117
2021/06/30,7.668237822
2021/07/01,7.425577694
2021/07/02,7.183065436
2021/07/03,6.912736765
2021/07/04,6.658371107
2021/07/05,6.70275462
2021/07/06,6.416928447
2021/07/07,6.354168333
2021/07/08,6.003070143
2021/07/09,5.954928312
2021/07/10,5.678339447
2021/07/11,5.298234019
